UniqueID ,Customer problems,Customer comments after the ticket is closed,problem_text,comment_text,problem_category,comment_category
250611.0000191,Nạp tiền từ tk vào ví nhưng chưa nhận đc,3 bên đều chưa nhận hồi âm,nạp tiền từ tk vào ví nhưng chưa nhận đc,3 bên đều chưa nhận hồi âm,Transfer issues / Recipient not received,Unresolved / Not solved
250611.0002403,"Huỷ yêu cầu, đã liên hệ với bên nhận tiền",Tôi đã tự giải quyếy được. Cảm ơn momo,huỷ yêu cầu đã liên hệ với bên nhận tiền,tôi đã tự giải quyếy được cảm ơn momo,Subscription / Cancellation issues,Neutral / Acknowledged
250611.0009498,"Giao dịch này để mua dịch vụ 30.000đ và đã thu tiền và tôi đã k nhận đcj dịch vụ ( ví Trả Sau trcs giao dịch : 25x.xxxđ và sau giao dịch này là : 22x.xxxđ , số liệu này đã đcj lưu tại máy chủ của Momo ) ,",Tôi k nhận các cuộc gọi vì k nhận dạng đcj chủ gọi . Tôi chỉ nhấp nhận e-mail !,giao dịch này để mua dịch vụ 30 000đ và đã thu tiền và tôi đã k nhận đcj dịch vụ ví trả sau trcs giao dịch 25x xxxđ và sau giao dịch này là 22x xxxđ số liệu này đã đcj lưu tại máy chủ của momo,tôi k nhận các cuộc gọi vì k nhận dạng đcj chủ gọi tôi chỉ nhấp nhận e mail,Loan / BNPL / Debt issues,Unresolved / Not solved
250611.0012951,Mình có giao dịch thanh toán hoá đơn điện và không may thanh toán 2 lần trên 1 mã 90508602094 cho mình hỏi liệu có được hoàn lại tiền không ạ,Mình vẫn chưa thấy hoàn tiền lại ạ,mình có giao dịch thanh toán hoá đơn điện và không may thanh toán 2 lần trên 1 mã 90508602094 cho mình hỏi liệu có được hoàn lại tiền không ạ,mình vẫn chưa thấy hoàn tiền lại ạ,Refund not processed,Unresolved / Not solved
250611.0009198,Thanh toán cước nhầm sdt,Tôi thanh toán nhầm tiền cước cho số điện khác. Nhưng yêu cầu thu hồi lại thì không được,thanh toán cước nhầm sdt,tôi thanh toán nhầm tiền cước cho số điện khác nhưng yêu cầu thu hồi lại thì không được,Other / Unclear,Unresolved / Not solved
250611.0000811,Sao lại không được ,Chưa thấy tiền về ,sao lại không được,chưa thấy tiền về,Other / Unclear,Unresolved / Not solved
250611.0012446,Tôi muốn huỷ giao dịch thanh toán bảo hiểm y tế ,Tôi có nêu vấn đề gì liên quan đến FE đâu?,tôi muốn huỷ giao dịch thanh toán bảo hiểm y tế,tôi có nêu vấn đề gì liên quan đến fe đâu,Subscription / Cancellation issues,Other
250611.0004338,không giao dịch được,alo,không giao dịch được,alo,Account / Identity issues,Other
250611.0013116,Tôi gọi lên tổng đài viên . Hỗ trợ mở khoá các ví ra . Ví momoo..thần tài . Bị khoá … ,Cần hỗ trợ mở ví momo đang bị khoá,tôi gọi lên tổng đài viên hỗ trợ mở khoá các ví ra ví momoo thần tài bị khoá,cần hỗ trợ mở ví momo đang bị khoá,Account / Identity issues,Other
250611.0003462,quét mã không được ,Chưa giải quyết ,quét mã không được,chưa giải quyết,Transfer issues / Recipient not received,Unresolved / Not solved
250611.0009804,không in được biên lai giao dịch,chưa nhận được biên lai,không in được biên lai giao dịch,chưa nhận được biên lai,Other / Unclear,Unresolved / Not solved
250611.0010044,"giới thiệu nhận quà đã 2 ngày mà chưa trả thưởng
",bấm link nhưng không được vẫn khó hiểu😭,giới thiệu nhận quà đã 2 ngày mà chưa trả thưởng,bấm link nhưng không được vẫn khó hiểu,Promotion / Reward / Point issues,Other
250611.0010433,Lỗi k thể giao dịch mọi khi vẫn giao dịch bình mô vào kiểm tra lịch sử giao dịch dùm chư bữa nay toii k thể giao dịch là sao vậy mô mmoo,Vẫn như z cả tuần trời ngày nào cũng vô giao dịch mà k mã lỗi 999 k ,lỗi k thể giao dịch mọi khi vẫn giao dịch bình mô vào kiểm tra lịch sử giao dịch dùm chư bữa nay toii k thể giao dịch là sao vậy mô mmoo,vẫn như z cả tuần trời ngày nào cũng vô giao dịch mà k mã lỗi 999 k,Other / Unclear,Unresolved / Not solved
250611.0004732,"rất mệt, đợi hoài tới bao giờ?","vẫn phải đợi à ?
",rất mệt đợi hoài tới bao giờ,vẫn phải đợi à,Transaction pending / Held,Pending / Waiting
250611.0002314,"đóng dư 1 lần ạ mong momo hoàn tiền




mong momo hoàn lại tiền giúp mình ạ

",hài lòng,đóng dư 1 lần ạ mong momo hoàn tiền mong momo hoàn lại tiền giúp mình ạ,hài lòng,Refund not processed,Other
250611.0009428,Tôi vay bên mc được mấy ngày tôi cần trả hết mà tôi k còn khả năng tất toán tôi trả thêm 100k lãi mí ngày mong xét duyệt tất toán hợp đồng,K chịu hả,tôi vay bên mc được mấy ngày tôi cần trả hết mà tôi k còn khả năng tất toán tôi trả thêm 100k lãi mí ngày mong xét duyệt tất toán hợp đồng,k chịu hả,Loan / BNPL / Debt issues,Unresolved / Not solved
250611.0012967,"Tôi đã hoàn thành việc review quán ăn trong mục “Thổ địa ăn uống”, nhưng tôi vẫn chưa nhận được 500 xu thưởng như trên app MoMo đã thông báo. ",Tốt!,tôi đã hoàn thành việc review quán ăn trong mục thổ địa ăn uống nhưng tôi vẫn chưa nhận được 500 xu thưởng như trên app momo đã thông báo,tốt,Money missing / Deducted but not received,Other
250611.0004687,"Nội dung KH: Anh vào gg rồi mà ko mò đc cái j hết em hỗ trợ giúp anh cái chứ 500 của anh chả lẽ mất không 
 Hỗ trợ thêm từ: 250611.0002774",Anh giờ ko bt như nào bên kia liên hệ rồi thì họ nói như khỉ luôn báo huỷ thì trả tiền chứ ko trả thì như nào ạ,nội dung kh anh vào gg rồi mà ko mò đc cái j hết em hỗ trợ giúp anh cái chứ 500 của anh chả lẽ mất không hỗ trợ thêm từ 250611 0002774,anh giờ ko bt như nào bên kia liên hệ rồi thì họ nói như khỉ luôn báo huỷ thì trả tiền chứ ko trả thì như nào ạ,Customer service quality,Unresolved / Not solved
250611.0001284,Thánh toán tiền gì,Số tiền không lớn mà tôi hem có biết trừ vì tiền gì không hài lòng chút nào ,thánh toán tiền gì,số tiền không lớn mà tôi hem có biết trừ vì tiền gì không hài lòng chút nào,Other / Unclear,Unresolved / Not solved
250611.0004629,"Tôi muốn 
 Hỏi giao dịch nào là j có thể hủy đc ko tại tôi ko nhớ có đăng ký hai ko tôi muốn hủy nó ",H người ta chuyển tuyền bênh ngân hàng trừ mà bênh đây có có 1triệu 200ngàn chuyển hai lần là 2 triệu 400 ngàn bảo hai ngày có h hai ngày vẫn chưa có tiền  r chừng nào momo giải viết,tôi muốn hỏi giao dịch nào là j có thể hủy đc ko tại tôi ko nhớ có đăng ký hai ko tôi muốn hủy nó,h người ta chuyển tuyền bênh ngân hàng trừ mà bênh đây có có 1triệu 200ngàn chuyển hai lần là 2 triệu 400 ngàn bảo hai ngày có h hai ngày vẫn chưa có tiền r chừng nào momo giải viết,Other / Unclear,Unresolved / Not solved
250611.0003608,Tôi cần biết tài khoản  Google Play nào Thanh toán tôi nhận thấy có giấu hiệu lừa đảo ,"Tôi muốn hoàn tiền tôi không mua mục này 
",tôi cần biết tài khoản google play nào thanh toán tôi nhận thấy có giấu hiệu lừa đảo,tôi muốn hoàn tiền tôi không mua mục này,Account / Identity issues,Other
250611.0003573,Em thanh toán nhầm lần hai a chị huỷ giúp giao dịch giúp em với ạ ,A chị gửi huỷ giao dịch bên í để bên đó phê duyệt với e đã liên hệ bên đó rồi aj,em thanh toán nhầm lần hai a chị huỷ giúp giao dịch giúp em với ạ,a chị gửi huỷ giao dịch bên í để bên đó phê duyệt với e đã liên hệ bên đó rồi aj,Other / Unclear,Unresolved / Not solved
250611.0001792,"Nội dung KH: Xác nhận mail giúp c đã tất toán ví trả sau
 Hỗ trợ thêm từ: 250610.0003303",Ra ngân hàng xin giấy tất toán mà làm khó đi qua đi lại rất nhiều lần mới được. Quá thất vọng về dịch vụ,nội dung kh xác nhận mail giúp c đã tất toán ví trả sau hỗ trợ thêm từ 250610 0003303,ra ngân hàng xin giấy tất toán mà làm khó đi qua đi lại rất nhiều lần mới được quá thất vọng về dịch vụ,Loan / BNPL / Debt issues,Unresolved / Not solved
250611.0010821,Không mở đc ví trả sau ,Có đầy đủ các điều khoản để mở ví trả sau mà không duyệt,không mở đc ví trả sau,có đầy đủ các điều khoản để mở ví trả sau mà không duyệt,Loan / BNPL / Debt issues,Other
250611.0007149,"Tại sao tự đăng ký app bị j à
",App chán,tại sao tự đăng ký app bị j à,app chán,Other / Unclear,Unresolved / Not solved
250611.0013046,"Nội dung KH: e muốn được hoàn tiền ạ, đợi lâu mà chưa thấy bên mình xử lí ạ
 Hỗ trợ thêm từ: 250611.0003909","buồn
",nội dung kh e muốn được hoàn tiền ạ đợi lâu mà chưa thấy bên mình xử lí ạ hỗ trợ thêm từ 250611 0003909,buồn,Refund not processed,Other
250611.0011907,"Nội dung KH: Hỗ trợ như con cặc tự nhiên mất 29k
 Hỗ trợ thêm từ: 250611.0007188",Không đáng nhập đc app,nội dung kh hỗ trợ như con cặc tự nhiên mất 29k hỗ trợ thêm từ 250611 0007188,không đáng nhập đc app,Other / Unclear,Other
250611.0010186,Tôi muốn hủy và hoàn lại tiền lại cho tôi,Sau chưa hủy nữa,tôi muốn hủy và hoàn lại tiền lại cho tôi,sau chưa hủy nữa,Refund not processed,Unresolved / Not solved
250611.0011993,tôi muốn huỷ gói giao dịch vừa rồi,hoàn tiền ạ,tôi muốn huỷ gói giao dịch vừa rồi,hoàn tiền ạ,Subscription / Cancellation issues,Other
250611.0004534,toi da chuyen tiền thành công sao người nhận không nhận được tiền ,người nhận đã nhận được rồi tks,toi da chuyen tiền thành công sao người nhận không nhận được tiền,người nhận đã nhận được rồi tks,Money missing / Deducted but not received,Neutral / Acknowledged
250609.0000391,"Nội dung KH: Mã ref giao dịch:
TF250602156984552 

 Từ timo tk 9021669540377
 Hỗ trợ thêm từ: 250603.0007938","Một vấn đề phản ánh từ 3/6 tới nay vẫn không giải quyết được, thì nên xem lại cách vận hành đi",nội dung kh mã ref giao dịch tf250602156984552 từ timo tk 9021669540377 hỗ trợ thêm từ 250603 0007938,một vấn đề phản ánh từ 3 6 tới nay vẫn không giải quyết được thì nên xem lại cách vận hành đi,Other / Unclear,Unresolved / Not solved
250609.0012831,Tôi chuyển nhầm tiền qua số điện thoại khác ,Cskh tốt ,tôi chuyển nhầm tiền qua số điện thoại khác,cskh tốt,Transfer issues / Recipient not received,Other
250609.0005812,Sao chưa nhận đc tiền trả lại cho mình ạ gần cả tuần rồi ạ,Quá lâu,sao chưa nhận đc tiền trả lại cho mình ạ gần cả tuần rồi ạ,quá lâu,Other / Unclear,Dissatisfied / Complaint
250609.0006193,"Vì sao không mua bhyt được??
","Vẫn thế và chưa biết lỗi ở đâu?
",vì sao không mua bhyt được,vẫn thế và chưa biết lỗi ở đâu,Other / Unclear,Unresolved / Not solved
250609.0000137,"Vé ngây ngày quốc tang, rạp đóng cửa ko chiếu phim tới giờ quá 14 ngày chưa hoàn tiền?",Mình coi rạp cinestar mà bữa quốc tang rạp đóng cửa mà không hoàn tiền?,vé ngây ngày quốc tang rạp đóng cửa ko chiếu phim tới giờ quá 14 ngày chưa hoàn tiền,mình coi rạp cinestar mà bữa quốc tang rạp đóng cửa mà không hoàn tiền,Refund not processed,Other
250609.0013389,"Nội dung KH: 
Trong tài khoản em đã bị trừ đây ạ. Họ trọ em sao bên kia không nhận được tiền 
 Hỗ trợ thêm từ: 250609.0013259",Giờ em làm sao để lấy lại số tiền ở ví momo về vậy ạ,nội dung kh trong tài khoản em đã bị trừ đây ạ họ trọ em sao bên kia không nhận được tiền hỗ trợ thêm từ 250609 0013259,giờ em làm sao để lấy lại số tiền ở ví momo về vậy ạ,Money missing / Deducted but not received,Other
250609.0005117,Tôi không nhận được sản phẩm trong khi tiền giao dịch đã bị trừ,"Chất lượng tệ, đến giờ này vấn đề của tôi chưa được giải quyết và cũng không biết tôi phải làm gì để được giải quyết",tôi không nhận được sản phẩm trong khi tiền giao dịch đã bị trừ,chất lượng tệ đến giờ này vấn đề của tôi chưa được giải quyết và cũng không biết tôi phải làm gì để được giải quyết,Money missing / Deducted but not received,Angry / Escalation
